txn_id,account_id,amount,currency,country,txn_date,txn_type,account_age_days
TXN002309,ACC0058,35.35,USD,ZA,2024-01-13 12:00:00,CASH_DEP,1832
TXN002310,ACC0095,301.45,USD,NG,2024-02-25 20:00:00,CASH_WD,1362
TXN002311,ACC0037,1374.95,USD,US,2024-02-12 03:00:00,CASH_DEP,851
TXN002312,ACC0126,253.01,USD,ZA,2024-02-12 04:00:00,TRANSFER,2526
TXN002313,ACC0122,92.8,USD,ZA,2024-10-17 07:00:00,WIRE,3144
TXN002314,ACC0127,148.26,USD,KE,2024-06-08 23:00:00,CASH_WD,3418
TXN002315,ACC0039,22.75,USD,KE,2024-12-18 18:00:00,TRANSFER,3570
TXN002316,ACC0002,8536.02,USD,KE,2024-10-14 15:00:00,TRANSFER,1283
TXN002317,ACC0167,367.52,USD,KE,2024-08-24 22:00:00,TRANSFER,2108
TXN002318,ACC0143,557.52,USD,AE,2024-02-11 03:00:00,TRANSFER,2865
TXN002319,ACC0020,75.33,USD,NG,2024-01-07 05:00:00,WIRE,681
TXN002320,ACC0051,73.33,USD,NG,2024-02-28 01:00:00,TRANSFER,2029
TXN002321,ACC0044,221.14,USD,ZA,2024-09-25 15:00:00,CASH_DEP,3068
TXN002322,ACC0141,77.09,USD,NG,2024-01-05 09:00:00,WIRE,1784
TXN002323,ACC0076,134.4,USD,GB,2024-12-12 08:00:00,CASH_WD,2520
TXN002324,ACC0096,3461.93,USD,ZA,2024-03-25 04:00:00,CASH_WD,2144
TXN002325,ACC0176,102.46,USD,KE,2024-11-10 22:00:00,CASH_WD,2128
TXN002326,ACC0155,86.7,USD,KE,2024-08-24 06:00:00,CASH_WD,3059
TXN002327,ACC0185,56.19,USD,KP,2024-03-10 05:00:00,TRANSFER,41
TXN002328,ACC0082,453.18,USD,NG,2024-03-17 15:00:00,WIRE,23
TXN002329,ACC0080,113.09,USD,GB,2024-04-12 22:00:00,WIRE,2203
TXN002330,ACC0118,56.03,USD,NG,2024-02-01 19:00:00,TRANSFER,2435
TXN002331,ACC0041,1077.02,USD,KE,2024-11-21 17:00:00,CASH_DEP,1413
TXN002332,ACC0161,1248.13,USD,KE,2024-04-08 08:00:00,CASH_WD,3362
TXN002333,ACC0110,60.3,USD,ZA,2024-06-05 11:00:00,TRANSFER,1044
TXN002334,ACC0144,9.03,USD,ZA,2024-12-03 06:00:00,WIRE,2428
TXN002335,ACC0040,672.68,USD,KE,2024-04-20 08:00:00,CASH_DEP,1077
TXN002336,ACC0145,53.15,USD,KE,2024-09-24 18:00:00,TRANSFER,1353
TXN002337,ACC0148,485.87,USD,US,2024-10-30 19:00:00,CASH_WD,3307
TXN002338,ACC0189,7.73,USD,AE,2024-12-08 15:00:00,CASH_DEP,689
TXN002339,ACC0001,9565.95,USD,KP,2024-02-16 19:00:00,CASH_DEP,588
TXN002340,ACC0043,566.17,USD,NG,2024-01-01 10:00:00,WIRE,214
TXN002341,ACC0036,24.12,USD,ZA,2024-08-13 13:00:00,TRANSFER,1340
TXN002342,ACC0078,444.14,USD,ZA,2024-03-01 07:00:00,TRANSFER,1546
TXN002343,ACC0199,151.62,USD,NG,2024-08-30 11:00:00,CASH_WD,3436
TXN002344,ACC0134,35.48,USD,NG,2024-02-10 19:00:00,CASH_DEP,681
TXN002345,ACC0163,80.6,USD,US,2024-12-30 04:00:00,TRANSFER,2296
TXN002346,ACC0114,415.5,USD,NG,2024-05-08 21:00:00,WIRE,2286
TXN002347,ACC0112,173.96,USD,GB,2024-04-01 00:00:00,CASH_WD,3504
TXN002348,ACC0120,356.6,USD,US,2024-06-26 23:00:00,TRANSFER,876
TXN002349,ACC0158,2877.45,USD,ZA,2024-04-07 12:00:00,CASH_WD,734
TXN002350,ACC0192,14.21,USD,KP,2024-04-10 14:00:00,CASH_WD,2155
TXN002351,ACC0050,1678.77,USD,KE,2024-06-07 10:00:00,WIRE,1511
TXN002352,ACC0065,173.56,USD,ZA,2024-01-07 19:00:00,CASH_WD,138
TXN002353,ACC0166,38.54,USD,KE,2024-09-02 12:00:00,WIRE,2849
TXN002354,ACC0181,20.18,USD,KE,2024-11-16 01:00:00,WIRE,3536
TXN002355,ACC0184,111.76,USD,AE,2024-11-07 20:00:00,TRANSFER,2009
TXN002356,ACC0045,591.39,USD,NG,2024-11-27 17:00:00,WIRE,157
TXN002357,ACC0095,122.57,USD,KE,2024-12-31 04:00:00,CASH_DEP,3568
TXN002358,ACC0034,1431.86,USD,KE,2024-03-02 01:00:00,TRANSFER,2612
TXN002359,ACC0182,16.83,USD,KE,2024-02-19 17:00:00,CASH_WD,3493
TXN002360,ACC0050,145.75,USD,GB,2024-01-09 10:00:00,CASH_WD,2906
TXN002361,ACC0044,22.68,USD,AE,2024-10-27 23:00:00,CASH_WD,2115
TXN002362,ACC0004,9880.15,USD,NG,2024-12-07 21:00:00,WIRE,267
TXN002363,ACC0050,256.07,USD,US,2024-09-13 04:00:00,CASH_WD,344
TXN002364,ACC0045,561.34,USD,NG,2024-05-21 19:00:00,CASH_DEP,2821
TXN002365,ACC0130,78.95,USD,NG,2024-11-21 23:00:00,WIRE,1275
TXN002366,ACC0071,2.99,USD,ZA,2024-03-01 10:00:00,TRANSFER,2328
TXN002367,ACC0179,200.02,USD,KE,2024-08-25 02:00:00,WIRE,371
TXN002368,ACC0047,285.75,USD,GB,2024-04-05 10:00:00,WIRE,3141
TXN002369,ACC0044,272.17,USD,US,2024-04-21 20:00:00,CASH_WD,1886
TXN002370,ACC0021,947.35,USD,AE,2024-05-06 09:00:00,CASH_DEP,3062
TXN002371,ACC0194,29.77,USD,GB,2024-06-07 01:00:00,TRANSFER,2892
TXN002372,ACC0074,411.71,USD,KE,2024-03-12 18:00:00,CASH_WD,1696
TXN002373,ACC0058,887.81,USD,US,2024-05-19 06:00:00,CASH_DEP,1209
TXN002374,ACC0067,10.3,USD,GB,2024-05-15 02:00:00,TRANSFER,1455
TXN002375,ACC0149,239.72,USD,NG,2024-11-24 16:00:00,TRANSFER,3398
TXN002376,ACC0162,69.67,USD,GB,2024-03-28 01:00:00,TRANSFER,638
TXN002377,ACC0138,131.33,USD,ZA,2024-12-25 13:00:00,CASH_WD,2647
TXN002378,ACC0175,250.01,USD,US,2024-04-16 10:00:00,CASH_WD,372
TXN002379,ACC0132,71.46,USD,US,2024-05-12 06:00:00,TRANSFER,1069
TXN002380,ACC0009,9842.92,USD,ZA,2024-11-19 05:00:00,TRANSFER,573
TXN002381,ACC0120,53.86,USD,ZA,2024-07-09 18:00:00,TRANSFER,2697
TXN002382,ACC0151,156.21,USD,AE,2024-06-14 22:00:00,WIRE,2579
TXN002383,ACC0092,29.05,USD,AE,2024-01-05 05:00:00,TRANSFER,1948
TXN002384,ACC0086,29.12,USD,NG,2024-02-21 05:00:00,CASH_WD,1255
TXN002385,ACC0042,411.19,USD,NG,2024-04-05 00:00:00,TRANSFER,3315
TXN002386,ACC0158,26.49,USD,NG,2024-10-21 22:00:00,TRANSFER,2994
TXN002387,ACC0103,403.21,USD,NG,2024-05-04 08:00:00,CASH_WD,2462
TXN002388,ACC0087,297.05,USD,NG,2024-07-24 09:00:00,WIRE,3594
TXN002389,ACC0060,11.15,USD,US,2024-09-16 03:00:00,TRANSFER,1745
TXN002390,ACC0199,53.71,USD,KE,2024-10-22 12:00:00,WIRE,672
TXN002391,ACC0132,889.95,USD,KE,2024-06-02 19:00:00,CASH_DEP,2327
TXN002392,ACC0193,34.06,USD,KE,2024-12-05 10:00:00,WIRE,371
TXN002393,ACC0080,73.95,USD,US,2024-03-13 11:00:00,TRANSFER,1622
TXN002394,ACC0043,296.81,USD,NG,2024-12-03 04:00:00,CASH_DEP,3617
TXN002395,ACC0045,480.62,USD,NG,2024-02-11 05:00:00,CASH_DEP,3514
TXN002396,ACC0053,101.77,USD,NG,2024-05-05 04:00:00,CASH_WD,21
TXN002397,ACC0123,60.57,USD,KE,2024-02-21 15:00:00,TRANSFER,2863
TXN002398,ACC0055,1253.32,USD,AE,2024-12-08 12:00:00,TRANSFER,2893
TXN002399,ACC0063,2014.95,USD,US,2024-02-19 12:00:00,CASH_DEP,1304
TXN002400,ACC0196,644.38,USD,AE,2024-07-23 10:00:00,CASH_WD,3358
TXN002401,ACC0173,168.68,USD,GB,2024-08-05 19:00:00,TRANSFER,2188
TXN002402,ACC0019,44.15,USD,NG,2024-12-08 23:00:00,WIRE,909
TXN002403,ACC0156,42.71,USD,KE,2024-04-30 11:00:00,CASH_WD,1393
TXN002404,ACC0129,324.98,USD,US,2024-11-08 19:00:00,TRANSFER,317
TXN002405,ACC0166,277.99,USD,KE,2024-09-12 06:00:00,WIRE,866
TXN002406,ACC0078,1214.88,USD,NG,2024-06-22 12:00:00,CASH_DEP,1744
TXN002407,ACC0039,393.73,USD,KE,2024-07-17 21:00:00,TRANSFER,143
TXN002408,ACC0067,15.57,USD,IR,2024-08-03 05:00:00,CASH_DEP,1632
TXN002409,ACC0175,719.04,USD,ZA,2024-02-24 14:00:00,WIRE,1419
TXN002410,ACC0176,33.21,USD,GB,2024-12-01 12:00:00,WIRE,659
TXN002411,ACC0082,83.43,USD,KE,2024-09-16 12:00:00,TRANSFER,48
TXN002412,ACC0125,216.0,USD,GB,2024-12-09 12:00:00,TRANSFER,3160
TXN002413,ACC0014,2961.65,USD,NG,2024-05-12 23:00:00,WIRE,2473
TXN002414,ACC0116,15754.45,USD,ZA,2024-08-30 22:00:00,CASH_WD,3458
TXN002415,ACC0137,368.74,USD,IR,2024-02-27 05:00:00,TRANSFER,2178
TXN002416,ACC0195,112.75,USD,NG,2024-12-11 02:00:00,CASH_DEP,29
TXN002417,ACC0087,330.88,USD,AE,2024-12-28 18:00:00,CASH_WD,810
TXN002418,ACC0132,561.99,USD,US,2024-08-20 13:00:00,WIRE,1904
TXN002419,ACC0073,91.74,USD,KE,2024-09-07 14:00:00,CASH_WD,206
TXN002420,ACC0154,2192.54,USD,GB,2024-05-09 13:00:00,CASH_WD,2765
TXN002421,ACC0076,209.58,USD,US,2024-01-13 17:00:00,CASH_WD,733
TXN002422,ACC0076,313.13,USD,NG,2024-01-09 14:00:00,CASH_WD,1220
TXN002423,ACC0163,402.98,USD,KE,2024-02-27 11:00:00,WIRE,2177
TXN002424,ACC0190,279.33,USD,NG,2024-03-30 02:00:00,WIRE,517
TXN002425,ACC0187,522.39,USD,KE,2024-09-09 13:00:00,CASH_WD,1415
TXN002426,ACC0118,58.8,USD,GB,2024-05-04 23:00:00,TRANSFER,167
TXN002427,ACC0020,64.23,USD,NG,2024-01-20 04:00:00,WIRE,1565
TXN002428,ACC0132,28.5,USD,KP,2024-02-10 10:00:00,CASH_WD,1731
TXN002429,ACC0103,286.93,USD,KE,2024-05-11 23:00:00,WIRE,3428
TXN002430,ACC0111,477.42,USD,IR,2024-04-08 18:00:00,CASH_WD,1242
TXN002431,ACC0158,294.91,USD,ZA,2024-05-04 22:00:00,WIRE,1533
TXN002432,ACC0147,1829.39,USD,NG,2024-08-11 08:00:00,CASH_DEP,1134
TXN002433,ACC0129,147.17,USD,GB,2024-11-05 12:00:00,CASH_DEP,2778
TXN002434,ACC0073,404.69,USD,KE,2024-07-27 06:00:00,WIRE,3204
TXN002435,ACC0107,28.86,USD,GB,2024-05-20 08:00:00,TRANSFER,2454
TXN002436,ACC0163,83.04,USD,NG,2024-04-23 07:00:00,WIRE,2905
TXN002437,ACC0084,421.28,USD,KE,2024-11-09 09:00:00,TRANSFER,2409
TXN002438,ACC0108,530.41,USD,ZA,2024-06-17 17:00:00,TRANSFER,1949
TXN002439,ACC0143,95.49,USD,KE,2024-06-23 10:00:00,CASH_WD,3370
TXN002440,ACC0114,133.3,USD,KE,2024-09-12 06:00:00,CASH_DEP,2757
TXN002441,ACC0100,15.23,USD,KE,2024-01-17 21:00:00,WIRE,2587
TXN002442,ACC0125,86.87,USD,ZA,2024-06-25 02:00:00,CASH_DEP,3064
TXN002443,ACC0136,564.29,USD,NG,2024-05-29 10:00:00,TRANSFER,2763
TXN002444,ACC0120,351.71,USD,KE,2024-11-15 18:00:00,CASH_DEP,2557
TXN002445,ACC0091,314.5,USD,ZA,2024-07-31 00:00:00,CASH_WD,2280
TXN002446,ACC0191,159.92,USD,NG,2024-04-30 12:00:00,CASH_DEP,1551
TXN002447,ACC0156,149.99,USD,AE,2024-03-04 03:00:00,TRANSFER,895
TXN002448,ACC0055,55.12,USD,KP,2024-10-19 09:00:00,CASH_DEP,3543
TXN002449,ACC0041,423.37,USD,US,2024-07-24 17:00:00,TRANSFER,1442
TXN002450,ACC0193,279.07,USD,KE,2024-11-02 08:00:00,CASH_WD,3156
TXN002451,ACC0093,310.45,USD,ZA,2024-12-06 21:00:00,CASH_WD,2058
TXN002452,ACC0138,67.42,USD,ZA,2024-04-25 12:00:00,TRANSFER,3100
TXN002453,ACC0119,5.87,USD,KE,2024-08-18 05:00:00,CASH_DEP,1639
TXN002454,ACC0074,769.49,USD,KE,2024-06-20 14:00:00,CASH_DEP,2800
TXN002455,ACC0026,72.37,USD,NG,2024-11-30 13:00:00,TRANSFER,1681
TXN002456,ACC0049,40.68,USD,ZA,2024-11-12 07:00:00,CASH_DEP,2498
TXN002457,ACC0159,419.98,USD,ZA,2024-02-11 19:00:00,TRANSFER,94
TXN002458,ACC0084,82.43,USD,ZA,2024-03-26 18:00:00,TRANSFER,2804
TXN002459,ACC0024,727.71,USD,IR,2024-01-12 23:00:00,TRANSFER,2262
TXN002460,ACC0131,374.47,USD,AE,2024-03-23 14:00:00,CASH_WD,2962
TXN002461,ACC0062,413.79,USD,KE,2024-12-30 06:00:00,CASH_WD,544
TXN002462,ACC0076,19.13,USD,KE,2024-01-16 06:00:00,TRANSFER,1881
TXN002463,ACC0063,914.08,USD,GB,2024-08-15 07:00:00,CASH_DEP,1890
TXN002464,ACC0129,219.61,USD,ZA,2024-11-05 10:00:00,CASH_DEP,1003
TXN002465,ACC0119,85.29,USD,GB,2024-02-05 00:00:00,WIRE,2794
TXN002466,ACC0174,184.03,USD,NG,2024-09-23 15:00:00,TRANSFER,289
TXN002467,ACC0107,10.34,USD,IR,2024-10-02 03:00:00,WIRE,1797
TXN002468,ACC0124,273.96,USD,US,2024-01-31 09:00:00,TRANSFER,3393
TXN002469,ACC0186,31.69,USD,US,2024-07-05 12:00:00,TRANSFER,1756
TXN002470,ACC0032,19.51,USD,KE,2024-05-14 18:00:00,WIRE,2958
TXN002471,ACC0044,15.13,USD,NG,2024-12-02 10:00:00,CASH_DEP,996
TXN002472,ACC0124,787.63,USD,KE,2024-02-19 10:00:00,WIRE,1877
TXN002473,ACC0182,57.75,USD,NG,2024-05-05 08:00:00,CASH_WD,1210
TXN002474,ACC0177,1481.18,USD,NG,2024-08-18 22:00:00,CASH_WD,2328
TXN002475,ACC0071,66.44,USD,ZA,2024-03-12 04:00:00,CASH_WD,107
TXN002476,ACC0057,11.46,USD,AE,2024-10-15 11:00:00,CASH_WD,1257
TXN002477,ACC0184,27.8,USD,KE,2024-11-20 09:00:00,TRANSFER,2921
TXN002478,ACC0113,947.4,USD,GB,2024-03-20 23:00:00,CASH_DEP,601
TXN002479,ACC0156,117.47,USD,KE,2024-07-15 08:00:00,CASH_DEP,115
TXN002480,ACC0055,65.21,USD,ZA,2024-03-16 18:00:00,WIRE,1063
TXN002481,ACC0094,188.68,USD,GB,2024-09-21 12:00:00,TRANSFER,2534
TXN002482,ACC0044,315.03,USD,IR,2024-11-25 04:00:00,CASH_WD,2144
TXN002483,ACC0096,793.22,USD,NG,2024-09-05 20:00:00,CASH_DEP,3567
TXN002484,ACC0135,1303.42,USD,NG,2024-09-04 12:00:00,WIRE,2740
TXN002485,ACC0017,86.52,USD,NG,2024-06-07 06:00:00,CASH_DEP,615
TXN002486,ACC0072,20.31,USD,ZA,2024-03-02 20:00:00,CASH_DEP,1461
TXN002487,ACC0128,79.82,USD,NG,2024-11-22 00:00:00,CASH_DEP,3037
TXN002488,ACC0052,219.3,USD,NG,2024-01-17 12:00:00,WIRE,1350
TXN002489,ACC0130,34.97,USD,KE,2024-10-10 17:00:00,WIRE,3269
TXN002490,ACC0015,35.31,USD,NG,2024-09-24 07:00:00,CASH_DEP,1049
TXN002491,ACC0190,248.56,USD,KE,2024-11-29 07:00:00,CASH_DEP,2825
TXN002492,ACC0184,137.97,USD,NG,2024-01-21 19:00:00,CASH_WD,2261
TXN002493,ACC0072,155.9,USD,KE,2024-04-07 23:00:00,WIRE,543
TXN002494,ACC0134,47.57,USD,NG,2024-04-16 07:00:00,CASH_DEP,2399
TXN002495,ACC0195,105.05,USD,ZA,2024-08-25 03:00:00,WIRE,1307
TXN002496,ACC0163,37.1,USD,KE,2024-09-01 03:00:00,TRANSFER,342
TXN002497,ACC0122,564.14,USD,KE,2024-10-04 18:00:00,CASH_DEP,2451
TXN002498,ACC0125,701.26,USD,KE,2024-01-05 18:00:00,TRANSFER,3528
TXN002499,ACC0029,9.31,USD,GB,2024-08-14 20:00:00,CASH_DEP,2413
TXN002500,ACC0163,36.81,USD,ZA,2024-08-21 00:00:00,CASH_WD,3091
TXN002501,ACC0105,15.72,USD,ZA,2024-09-09 20:00:00,CASH_DEP,1347
TXN002502,ACC0130,55.98,USD,NG,2024-05-25 20:00:00,CASH_WD,1083
TXN002503,ACC0137,130.95,USD,KE,2024-05-20 21:00:00,CASH_WD,2564
TXN002504,ACC0113,16.87,USD,KE,2024-04-03 15:00:00,WIRE,1308
TXN002505,ACC0131,37.23,USD,NG,2024-03-24 05:00:00,WIRE,3115
TXN002506,ACC0111,32.92,USD,GB,2024-02-18 14:00:00,CASH_WD,2613
TXN002507,ACC0176,202.53,USD,ZA,2024-04-03 06:00:00,WIRE,3125
TXN002508,ACC0060,164.68,USD,KE,2024-09-13 09:00:00,CASH_WD,3140
TXN002509,ACC0136,50.27,USD,NG,2024-12-16 09:00:00,CASH_DEP,2339
TXN002510,ACC0173,193.49,USD,KE,2024-03-21 06:00:00,TRANSFER,3219
TXN002511,ACC0044,65.36,USD,AE,2024-11-08 21:00:00,CASH_DEP,1334
TXN002512,ACC0133,98.74,USD,KP,2024-11-30 19:00:00,TRANSFER,3194
TXN002513,ACC0186,1826.54,USD,KE,2024-05-14 15:00:00,CASH_WD,1519
TXN002514,ACC0038,1108.42,USD,NG,2024-06-30 23:00:00,CASH_WD,1843
TXN002515,ACC0079,21.13,USD,NG,2024-07-20 13:00:00,WIRE,3123
TXN002516,ACC0104,515.22,USD,KE,2024-07-28 11:00:00,CASH_DEP,1872
TXN002517,ACC0197,501.24,USD,KE,2024-12-26 06:00:00,CASH_DEP,2712
TXN002518,ACC0184,26.51,USD,KE,2024-07-10 00:00:00,CASH_WD,1752
TXN002519,ACC0098,506.83,USD,NG,2024-10-13 23:00:00,CASH_DEP,3267
TXN002520,ACC0056,1490.55,USD,ZA,2024-08-13 08:00:00,WIRE,305
TXN002521,ACC0063,27.55,USD,KE,2024-09-02 23:00:00,TRANSFER,189
TXN002522,ACC0200,37.48,USD,GB,2024-12-18 22:00:00,TRANSFER,1024
TXN002523,ACC0072,683.0,USD,KP,2024-10-27 12:00:00,WIRE,416
TXN002524,ACC0015,223.02,USD,ZA,2024-05-21 17:00:00,CASH_WD,1795
TXN002525,ACC0073,339.41,USD,KE,2024-03-09 23:00:00,WIRE,1330
TXN002526,ACC0199,247.37,USD,GB,2024-03-18 04:00:00,CASH_WD,2352
TXN002527,ACC0052,266.68,USD,ZA,2024-08-12 07:00:00,CASH_WD,2346
TXN002528,ACC0140,20.29,USD,US,2024-05-13 17:00:00,CASH_WD,2825
TXN002529,ACC0006,8280.79,USD,US,2024-12-24 22:00:00,CASH_WD,3496
TXN002530,ACC0093,714.07,USD,AE,2024-08-16 23:00:00,CASH_DEP,755
TXN002531,ACC0083,857.81,USD,NG,2024-08-23 11:00:00,CASH_WD,816
TXN002532,ACC0174,105.21,USD,IR,2024-05-12 08:00:00,WIRE,575
TXN002533,ACC0031,139.04,USD,ZA,2024-08-06 12:00:00,TRANSFER,3270
TXN002534,ACC0013,14.93,USD,US,2024-01-31 16:00:00,CASH_WD,67
TXN002535,ACC0145,320.98,USD,NG,2024-01-17 16:00:00,CASH_WD,3237
TXN002536,ACC0138,350.05,USD,NG,2024-10-21 10:00:00,WIRE,3009
TXN002537,ACC0020,135.19,USD,ZA,2024-10-12 03:00:00,CASH_DEP,3272
TXN002538,ACC0132,801.54,USD,US,2024-02-14 18:00:00,TRANSFER,2499
TXN002539,ACC0167,89.92,USD,KP,2024-02-07 21:00:00,TRANSFER,3350
TXN002540,ACC0071,346.16,USD,NG,2024-03-18 20:00:00,CASH_WD,300
TXN002541,ACC0047,32.15,USD,ZA,2024-06-22 14:00:00,TRANSFER,3643
TXN002542,ACC0006,8802.53,USD,KE,2024-11-15 12:00:00,WIRE,35
TXN002543,ACC0058,143.26,USD,NG,2024-03-18 08:00:00,CASH_DEP,2394
TXN002544,ACC0173,114.26,USD,US,2024-09-29 14:00:00,CASH_DEP,3154
TXN002545,ACC0148,208.09,USD,AE,2024-10-22 04:00:00,CASH_DEP,3167
TXN002546,ACC0038,85.26,USD,KE,2024-04-02 03:00:00,WIRE,2185
TXN002547,ACC0155,121.85,USD,AE,2024-01-21 04:00:00,CASH_WD,284
TXN002548,ACC0084,512.38,USD,AE,2024-04-27 21:00:00,CASH_DEP,827
TXN002549,ACC0078,77.08,USD,KE,2024-05-18 07:00:00,CASH_DEP,3164
TXN002550,ACC0091,13.33,USD,KE,2024-08-13 03:00:00,TRANSFER,105
TXN002551,ACC0114,2047.5,USD,AE,2024-04-16 12:00:00,WIRE,1831
TXN002552,ACC0113,1178.72,USD,NG,2024-04-15 12:00:00,WIRE,381
TXN002553,ACC0045,21.36,USD,ZA,2024-10-23 23:00:00,WIRE,668
TXN002554,ACC0194,417.62,USD,KE,2024-09-07 23:00:00,CASH_WD,3071
TXN002555,ACC0082,69.79,USD,NG,2024-04-17 02:00:00,CASH_WD,1958
TXN002556,ACC0066,220.35,USD,ZA,2024-08-21 00:00:00,WIRE,1557
TXN002557,ACC0108,230.75,USD,NG,2024-02-21 11:00:00,CASH_WD,1270
TXN002558,ACC0017,104.42,USD,NG,2024-11-29 09:00:00,CASH_DEP,2873
TXN002559,ACC0022,45.8,USD,GB,2024-07-18 15:00:00,WIRE,1126
TXN002560,ACC0187,52.68,USD,ZA,2024-06-14 01:00:00,CASH_DEP,3472
TXN002561,ACC0064,37.55,USD,KE,2024-01-05 04:00:00,CASH_DEP,575
TXN002562,ACC0178,42.62,USD,NG,2024-01-20 01:00:00,CASH_DEP,3549
TXN002563,ACC0190,134.19,USD,GB,2024-07-09 19:00:00,TRANSFER,3373
TXN002564,ACC0041,50.72,USD,NG,2024-03-30 16:00:00,CASH_DEP,3040
TXN002565,ACC0172,412.85,USD,KE,2024-02-26 05:00:00,WIRE,2038
TXN002566,ACC0053,1381.42,USD,NG,2024-11-16 11:00:00,CASH_WD,2548
TXN002567,ACC0083,62.17,USD,KE,2024-01-14 10:00:00,WIRE,3641
TXN002568,ACC0121,212.54,USD,KE,2024-03-14 13:00:00,WIRE,2210
TXN002569,ACC0097,314.04,USD,US,2024-09-25 05:00:00,CASH_DEP,411
TXN002570,ACC0004,8696.98,USD,KE,2024-08-02 02:00:00,WIRE,1949
TXN002571,ACC0119,301.27,USD,KP,2024-10-01 14:00:00,CASH_DEP,3510
TXN002572,ACC0155,166.32,USD,US,2024-01-01 09:00:00,TRANSFER,1924
TXN002573,ACC0066,452.15,USD,KE,2024-12-02 17:00:00,CASH_WD,2514
TXN002574,ACC0172,305.94,USD,GB,2024-09-01 15:00:00,CASH_DEP,516
TXN002575,ACC0057,23.19,USD,ZA,2024-03-14 07:00:00,WIRE,3045
TXN002576,ACC0025,546.61,USD,GB,2024-05-24 19:00:00,WIRE,1024
TXN002577,ACC0058,561.68,USD,KE,2024-12-03 09:00:00,CASH_WD,2911
TXN002578,ACC0119,47.23,USD,GB,2024-09-23 16:00:00,CASH_WD,3113
TXN002579,ACC0034,157.1,USD,NG,2024-07-10 21:00:00,CASH_DEP,2374
TXN002580,ACC0189,413.64,USD,AE,2024-01-18 23:00:00,TRANSFER,2589
TXN002581,ACC0013,108.42,USD,US,2024-04-03 00:00:00,CASH_DEP,2600
TXN002582,ACC0009,9669.92,USD,KE,2024-07-22 10:00:00,WIRE,2344
TXN002583,ACC0124,742.09,USD,NG,2024-06-25 06:00:00,TRANSFER,1852
TXN002584,ACC0055,5145.14,USD,NG,2024-05-14 17:00:00,TRANSFER,483
TXN002585,ACC0191,45.65,USD,KE,2024-09-20 10:00:00,CASH_WD,764
TXN002586,ACC0066,18.7,USD,NG,2024-09-06 17:00:00,TRANSFER,2717
TXN002587,ACC0025,234.1,USD,GB,2024-06-24 16:00:00,CASH_WD,259
TXN002588,ACC0094,438.05,USD,NG,2024-01-14 17:00:00,CASH_DEP,388
TXN002589,ACC0059,104.97,USD,IR,2024-02-26 03:00:00,CASH_WD,518
TXN002590,ACC0089,1312.77,USD,NG,2024-08-11 17:00:00,WIRE,3552
TXN002591,ACC0130,19.93,USD,KE,2024-09-18 06:00:00,CASH_DEP,3441
TXN002592,ACC0175,419.63,USD,KE,2024-01-09 06:00:00,CASH_WD,2153
TXN002593,ACC0154,59.81,USD,US,2024-10-15 16:00:00,WIRE,3278
TXN002594,ACC0137,1956.8,USD,NG,2024-04-27 22:00:00,CASH_DEP,1534
TXN002595,ACC0041,2947.68,USD,KE,2024-03-25 20:00:00,CASH_DEP,3454
TXN002596,ACC0193,46.99,USD,GB,2024-10-03 19:00:00,TRANSFER,3516
TXN002597,ACC0052,65.08,USD,KE,2024-07-24 09:00:00,TRANSFER,2138
TXN002598,ACC0108,538.82,USD,AE,2024-08-27 10:00:00,CASH_DEP,2956
TXN002599,ACC0077,83.04,USD,KE,2024-05-08 22:00:00,CASH_WD,856
TXN002600,ACC0188,138.64,USD,ZA,2024-02-04 01:00:00,TRANSFER,575
TXN002601,ACC0037,154.17,USD,NG,2024-03-23 07:00:00,TRANSFER,3221
TXN002602,ACC0041,8.34,USD,ZA,2024-07-19 18:00:00,CASH_DEP,1019
TXN002603,ACC0090,145.36,USD,KE,2024-05-21 04:00:00,TRANSFER,506
TXN002604,ACC0186,52.74,USD,GB,2024-12-10 04:00:00,CASH_DEP,1817
TXN002605,ACC0037,70.83,USD,GB,2024-06-16 00:00:00,WIRE,2133
TXN002606,ACC0080,1293.94,USD,ZA,2024-11-17 19:00:00,TRANSFER,952
TXN002607,ACC0170,22.54,USD,NG,2024-03-04 17:00:00,TRANSFER,630
TXN002608,ACC0019,502.61,USD,AE,2024-06-23 08:00:00,WIRE,1563
TXN002609,ACC0066,97.67,USD,KE,2024-08-26 13:00:00,CASH_DEP,3590
TXN002610,ACC0182,97.55,USD,GB,2024-09-06 09:00:00,CASH_DEP,2142
TXN002611,ACC0027,485.68,USD,KE,2024-11-04 19:00:00,CASH_WD,989
TXN002612,ACC0171,247.17,USD,NG,2024-12-25 13:00:00,TRANSFER,233
TXN002613,ACC0164,349.3,USD,KE,2024-05-23 23:00:00,CASH_WD,1031
TXN002614,ACC0164,634.14,USD,ZA,2024-08-02 21:00:00,CASH_WD,1461
TXN002615,ACC0022,90.29,USD,KE,2024-12-31 15:00:00,CASH_DEP,2400
TXN002616,ACC0127,59.24,USD,KE,2024-08-10 21:00:00,CASH_WD,426
TXN002617,ACC0200,29.14,USD,US,2024-09-06 17:00:00,TRANSFER,2485
TXN002618,ACC0133,43.03,USD,AE,2024-12-07 12:00:00,WIRE,2465
TXN002619,ACC0028,12377.57,USD,ZA,2024-11-25 03:00:00,WIRE,482
TXN002620,ACC0196,960.08,USD,KE,2024-10-24 21:00:00,TRANSFER,3340
